STC,DCArrayOutput_W_,Vmp,Imp,CellTemperature_C_,PlaneOfArrayIrradiance_W_m_2_,Fill Factor,Gamma,Pmp,Voc,Isc,,
-2,14272.515,31.42281972,4.794424127,65.798,981.946,1.569355954,0.153424246,150.654325,45.78838617,5.163542148,,
-2,13403.203,31.5371377,4.48608416,65.055,919.311,1.589112318,0.153895965,141.4782539,44.51630314,5.05039323,,
-2,11889.725,33.11143322,3.790311701,54.823,773.998,1.855808955,0.162148549,125.5026528,44.69682947,5.210860583,,
-2,8874.279,34.21922522,2.737436175,47.623,567.01,2.506226907,0.165205102,93.672945,44.44616352,5.282022939,,
-2,4725.352,35.1474626,1.419127068,41.59,314.008,4.719359881,0.158845366,49.87871556,44.24806579,5.31990732,,
-2,856.94,37.31119578,0.242433339,27.527,62.208,24.58566904,0.145406986,9.045477778,43.73740609,5.084643622,,
-2,3258.386,36.47235106,0.94301775,17.021,206.104,6.740415054,0.166877278,34.39407444,43.46551952,5.333660789,,
-2,7976.108,37.20872502,2.262701855,28.193,471.602,2.690097739,0.178523948,84.19225111,43.09444243,5.25555899,,
-2,11569.085,35.54688316,3.435410044,38.994,697.081,1.794221403,0.175184978,122.1181194,43.66868638,5.017484192,,
-2,13806.492,34.04413254,4.280772705,48.761,866.609,1.448400544,0.168167182,145.7351933,44.92520917,4.698540913,,
-2,15001.709,33.31852878,4.75265201,53.477,963.403,1.476434945,0.164366701,158.3513728,44.17649219,5.292305675,,
-2,14750.046,32.39475334,4.806177357,59.481,978.887,1.512622737,0.159053016,155.69493,45.86134093,5.135211626,,
-2,13319.816,31.56898672,4.453676611,64.848,912.553,1.661836407,0.154071115,140.5980578,43.75838016,5.339570851,,
-2,11420.962,32.25120196,3.737987782,60.414,767.118,1.907476004,0.157152614,120.5545989,44.30636966,5.190111632,,
-2,8561.243,33.44607872,2.701921408,52.648,562.069,2.44971996,0.160778616,90.36867611,44.03728301,5.027057404,,
-2,4617.394,35.19038954,1.385013338,41.311,306.302,4.479611353,0.159121256,48.73915889,44.40659044,4.916668614,,
-2,750.244,37.22011066,0.212767831,28.119,53.536,29.41504748,0.147923682,7.919242222,43.80010684,5.318363419,,
-2,2982.375,37.29904084,0.844006288,22.394,192.422,7.29291733,0.163602005,31.480625,44.10124661,5.205875418,,
-2,7423.865,36.53004856,2.145166035,32.604,448.299,2.869564097,0.17480079,78.36301944,44.21031737,5.086317414,,
-2,11025.67,35.18731234,3.307501042,41.331,672.215,2.01671589,0.173132215,116.3820722,44.1742718,5.313264141,,
-2,13362.72,34.25384372,4.117813303,47.398,832.787,1.677719932,0.16937216,141.0509333,43.26337206,5.469845529,,
-2,12418.71,34.25630548,3.82663517,47.382,771.765,1.777103773,0.169852719,131.0863833,43.21474782,5.390615894,,
-2,11349.333,34.52756066,3.469648962,45.619,698.599,1.83883409,0.171483949,119.798515,43.76765594,5.033159501,,
-2,8404.612,34.78312212,2.550528632,43.958,513.05,2.689328457,0.17291755,88.71534889,44.42940566,5.369973079,,
-2,4936.138,35.60104188,1.463543653,38.642,293.411,4.483223076,0.17757916,52.10367889,44.25023767,5.278896292,,
-2,3580.577,35.85244912,1.054181245,37.008,211.957,6.186945166,0.178314372,37.79497944,44.51203991,5.253308225,,
-2,1382.244,37.06440434,0.393648666,29.131,78.312,14.98938567,0.18631057,14.59035333,43.69883958,5.004719469,,
-2,69.076,37.20426308,0.019598172,21.778,3.78,308.6849246,0.192893004,0.729135556,45.58747076,4.937171338,,
-2,1801.715,36.83746084,0.516270729,19.394,106.215,11.86394071,0.179052891,19.01810278,45.38534884,4.971420281,,
-2,2280.221,37.13871872,0.648083732,21.352,124.768,9.80743423,0.192910037,24.06899944,45.2343875,5.218488457,,
-2,2503.941,37.3753554,0.707163532,22.89,137.742,8.649909559,0.191884017,26.43048833,44.90647772,5.091054683,,
-2,9157.884,35.78967424,2.70096209,37.416,541.287,2.288092328,0.178586505,96.66655333,43.93356869,5.034464663,,
-2,12066.14,34.48494144,3.693345727,45.896,744.039,1.866569743,0.171180289,127.3648111,44.55362655,5.335936064,,
-2,10530.403,34.63772442,3.209051857,44.903,645.748,2.164684041,0.172132556,111.1542539,45.62209,5.274064372,,
-2,10301.907,34.60618312,3.142280999,45.108,632.941,2.172301613,0.171804879,108.7423517,43.74551444,5.399895027,,
-2,2581.717,36.81515114,0.740223967,30.751,147.413,8.500595562,0.184864681,27.25145722,44.03758245,5.260361796,,
-2,8193.932,35.51149536,2.435591731,39.224,500.833,2.456295976,0.172695299,86.49150444,44.19042268,4.807574163,,
-2,4186.591,36.6737538,1.204997834,31.67,262.707,5.062449715,0.16821704,44.19179389,43.88889004,5.097388751,,
-2,509.873,37.1214864,0.144983224,21.24,33.548,41.06171481,0.160426636,5.381992778,43.79081551,5.046579973,,
-2,2739.666,37.33735198,0.774524575,22.643,176.215,8.15627445,0.164110301,28.91869667,44.79052739,5.266042632,,
-2,6943.345,36.03923516,2.033640935,35.794,426.012,3.47519359,0.172039435,73.29086389,45.61881028,5.583221895,,
-2,10358.335,34.35092938,3.182970083,46.767,649.739,2.196390534,0.168279849,109.3379806,45.13065694,5.321192329,,
-2,4784.396,36.3475706,1.389417695,33.79,277.359,4.671388182,0.182081554,50.50195778,45.30729965,5.206981007,,
-2,14203.68,33.6811768,4.451380491,51.12,900.754,1.501886492,0.166446925,149.9277333,44.27521077,5.0857903,,
-2,14493.5,33.77318508,4.529834663,50.522,915.953,1.478527792,0.167024885,152.9869444,44.90020485,5.037737576,,
-2,13586.364,33.8350368,4.238553688,50.12,857.906,1.628610451,0.167164724,143.41162,44.78772569,5.214858748,,
-2,11618.626,34.74250308,3.530000471,44.222,715.254,1.881430569,0.171465035,122.6410522,42.91704754,5.37643286,,
-2,8362.508,35.66120114,2.475264852,38.251,509.219,2.674345815,0.173345688,88.27091778,45.06487917,5.238379951,,
-2,4100.665,36.6452897,1.181183109,31.855,257.05,5.434399166,0.168390575,43.28479722,44.87157031,5.242224961,,
-2,316.619,37.36335432,0.089448325,22.812,19.633,70.75695665,0.170228159,3.342089444,44.39167673,5.327036403,,
-2,3226.44,36.10308706,0.943322841,14.621,204.186,7.032239841,0.166793349,34.05686667,44.17863691,5.421082935,,
-2,8110.715,37.65830394,2.273418976,25.271,474.362,2.679583452,0.180480525,85.61310278,43.30382431,5.297625721,,
-2,11940.51,36.2783336,3.474214611,34.24,703.408,1.810931492,0.179182945,126.0387167,42.94313971,5.315109299,,
-2,14454.759,35.1474626,4.341081841,41.59,874.529,1.56727726,0.174468785,152.5780117,43.80512152,5.458997483,,
-2,15546.041,34.17137476,4.802180205,47.934,969.441,1.416833562,0.169269816,164.0970994,44.6401631,5.208275727,,
-2,15672.718,33.92566034,4.876375107,49.531,985.358,1.422107457,0.167892528,165.4342456,44.51660135,5.284888493,,
-2,14614.802,34.02674636,4.533708654,48.874,916.953,1.482983956,0.168239108,154.2673544,44.36956467,5.156147311,,
-2,12413.666,34.45078452,3.803487872,46.118,772.34,1.708282909,0.169657329,131.0331411,44.95957559,4.978731951,,
-2,9191.233,35.45656734,2.736265178,39.581,565.264,2.408379331,0.171634087,97.01857056,43.49909422,5.371549091,,
-2,4774.008,36.57697586,1.37770566,32.299,306.328,4.568790683,0.164504409,50.39230667,44.52686799,5.170628692,,
-2,706.354,36.9299307,0.201894744,19.995,51.038,29.3708943,0.146086424,7.455958889,45.440261,4.819254459,,
-2,3198.671,36.09631722,0.935379342,14.577,202.6,7.103035819,0.166652268,33.76374944,44.57641314,5.38009016,,
-2,8065.845,37.66784326,2.26026944,25.209,471.91,2.551223735,0.180414645,85.139475,44.17940302,4.91654107,,
-2,11656.916,35.67089432,3.449457234,38.188,700.462,1.911675724,0.175662955,123.0452244,44.06968128,5.33751463,,
-2,13779.08,33.84873034,4.296936487,50.031,871.229,1.460497429,0.1669433,145.4458444,43.21132209,4.915917207,,
-2,14885.112,33.07666086,4.750196138,55.049,964.431,1.456704511,0.162915363,157.1206267,43.54743138,5.255839858,,
-2,14482.833,31.84470384,4.800620822,63.056,981.092,1.524638839,0.155820604,152.8743483,43.85664439,5.31454634,,
-2,13551.497,31.97779274,4.473216166,62.191,914.809,1.532202943,0.156364421,143.0435794,43.48798381,5.039824203,,
-2,11475.479,32.5518444,3.721142637,58.46,763.166,1.824083101,0.158720457,121.1300561,44.05508966,5.015340794,,
-2,8540.168,33.768877,2.669505941,50.55,556.018,2.515003754,0.162128236,90.14621778,44.01787835,5.150590728,,
-2,4509.458,35.53565138,1.3394952,39.067,298.809,4.53478542,0.15929853,47.59983444,43.19319,4.997432124,,
-2,606.917,37.48351898,0.170911011,23.593,43.21,37.37584884,0.148260729,6.406346111,45.11965807,5.306835958,,
-2,2945.877,36.60113188,0.849573954,17.858,187.471,7.133946315,0.165867619,31.09536833,42.78245426,5.185132367,,
-2,7646.18,37.26488392,2.165837359,27.828,452.524,2.948661288,0.178354469,80.70967778,44.2333459,5.380228369,,
-2,11469.97,35.80644498,3.381288079,37.307,686.098,1.870732164,0.176464449,121.0719056,43.92796431,5.156011926,,
-2,13920.231,34.74650344,4.228793033,44.196,853.662,1.529948435,0.172124063,146.9357717,44.08314634,5.099548751,,
-2,15093.25,33.7811858,4.716164786,50.47,954.062,1.426002434,0.166988769,159.3176389,44.23658683,5.135733951,,
-2,15260.6,33.53624068,4.803284681,52.062,972.629,1.437055588,0.16561722,161.0841111,44.08758719,5.250612172,,
-2,14052.1,33.18297812,4.469994275,54.358,908.171,1.573757033,0.163325764,148.3277222,45.40476077,5.141130404,,
-2,11903.734,33.76333804,3.721507791,50.586,758.477,1.784392198,0.165661616,125.6505256,43.07896626,5.204623902,,
-2,8628.98,34.29400118,2.655965319,47.137,551.905,2.543007895,0.165035065,91.08367778,43.40710371,5.336142978,,
-2,4413.359,35.26270374,1.321097113,40.841,294.812,4.994261993,0.158017503,46.58545611,43.0840017,5.400147704,,
-2,501.487,37.34719902,0.141736838,27.293,35.466,43.21570112,0.149254889,5.293473889,44.42338691,5.149566509,,
-2,431.244,35.95153496,0.126615456,13.636,22.743,51.54845255,0.200150376,4.55202,44.82198328,5.235145119,,
-2,2989.953,36.83238346,0.856871373,19.361,163.453,7.706487534,0.193086789,31.560615,45.62386635,5.331014347,,
-2,5624.215,37.346122,1.589635301,27.3,317.262,4.235839443,0.187122044,59.36671389,45.66353554,5.506973241,,
-2,2201.319,37.64045618,0.617318369,24.613,122.073,9.969975365,0.190346309,23.236145,45.29216379,5.114875816,,
-2,4632.546,37.12702536,1.317075532,28.724,261.981,4.551746996,0.186651309,48.89909667,43.58716948,5.106464104,,
-2,5820.709,36.60867102,1.678313239,32.093,334.579,4.044264399,0.183636203,61.44081722,45.6163913,5.447228565,,
-2,8575.579,35.73336148,2.533206975,37.782,507.463,2.509801672,0.178377538,90.52000056,43.45969853,5.227538535,,
-2,6621.204,36.12431974,1.934721184,35.241,387.728,3.306601438,0.180256486,69.89048667,43.76561216,5.280401035,,
-2,4582.365,36.58251482,1.322200198,32.263,266.538,4.997014967,0.181472842,48.36940833,42.99385348,5.621795625,,
-2,1787.041,37.46105542,0.503541888,26.553,102.353,12.3213482,0.184295629,18.86321056,43.62594401,5.327568051,,
-2,2491.858,36.41619216,0.722287093,16.656,154.135,8.904808521,0.170648753,26.30294556,44.82895519,5.224808223,,
-2,6980.082,37.1284101,1.984427643,28.715,413.655,3.086464291,0.178116168,73.67864333,42.88855976,5.302264822,,
-2,10640.447,35.44641258,3.168609212,39.647,643.754,2.04715127,0.174470107,112.3158294,46.49759007,4.944933545,,
-2,12985.872,34.12690922,4.016569225,48.223,813.275,1.799680528,0.16854458,137.0730933,44.12395455,5.590790297,,
-2,14143.716,33.34206936,4.477669889,53.324,907.903,1.497490116,0.164439131,149.29478,44.73753692,4.99731261,,
-2,14620.652,33.7350278,4.574743657,50.77,925.436,1.510097836,0.166763671,154.3291044,45.00334538,5.178549386,,
-2,13688.51,33.96797184,4.25370783,49.256,860.72,1.545310221,0.167870885,144.4898278,43.81635276,5.095851062,,
-2,11483.107,33.92366016,3.573039387,49.544,727.626,1.931407565,0.166583621,121.2105739,43.35985171,5.399165591,,
-2,8345.885,35.04883834,2.513505638,42.231,520.036,2.554589959,0.169402604,88.09545278,43.03753946,5.229103752,,
-2,4080.375,36.06185258,1.194354198,35.647,263.893,5.171446969,0.163212457,43.070625,44.40679621,5.01584154,,
-2,2480.428,36.25279284,0.72221458,15.594,152.776,8.990276085,0.17137702,26.18229556,43.6577705,5.391619015,,
-2,7057.984,37.41566672,1.991169709,26.848,414.68,3.140523551,0.179658875,74.50094222,45.05649693,5.192857402,,
-2,10852.097,35.90645398,3.190231841,36.657,646.903,2.047020657,0.177074326,114.5499128,43.69578113,5.366331294,,
-2,13288.186,34.70019158,4.042173232,44.497,816.24,1.618285769,0.171841843,140.2641856,43.22255727,5.251598927,,
-2,14378.463,33.43376992,4.539501987,52.728,920.106,1.510307695,0.164951283,151.772665,42.67583729,5.371269515,,
-2,14564.76,33.14405154,4.638513585,54.611,941.315,1.518153604,0.16332379,153.7391333,43.45777364,5.370721962,,
-2,13547.474,33.2696013,4.298251523,53.795,872.999,1.676662404,0.163804442,143.0011144,43.98412831,5.451161625,,
-2,11710.199,33.84549928,3.652115015,50.052,744.402,1.871638264,0.166049602,123.6076561,43.8802502,5.272276658,,
-2,8530.577,34.97729344,2.574383853,42.696,533.849,2.625201862,0.168671252,90.04497944,44.72664097,5.285133034,,
-2,4255.592,35.96892114,1.248859748,36.251,278.44,5.361642801,0.16132789,44.92013778,45.19668324,5.328836456,,
-2,2767.937,36.72252742,0.795618244,18.647,178.251,8.349822814,0.163909952,29.21711278,44.3349404,5.50260613,,
-2,7413.801,37.01409212,2.114243086,29.458,443.538,2.995072728,0.176437618,78.25678833,44.01176997,5.32550208,,
-2,11117.535,35.49103198,3.306518627,39.357,672.658,1.923439157,0.174459768,117.3517583,43.94102623,5.136861528,,
-2,13495.568,34.38539402,4.142840931,46.543,838.198,1.697124693,0.169951751,142.4532178,44.17377884,5.472949786,,
-2,14727.57,33.70610212,4.612152505,50.958,933.632,1.407932674,0.166508521,155.4576833,45.74538297,4.784612952,,
-2,14862.328,33.4711579,4.687024254,52.485,949.637,1.436174449,0.165200102,156.8801289,43.7563299,5.149134608,,
-2,13844.965,33.5365484,4.357672575,52.06,884.043,1.536104011,0.165310168,146.1412972,42.9848097,5.222501492,,
-2,11584.476,33.6911777,3.62945401,51.055,740.518,1.850902482,0.165128437,122.28058,44.39511824,5.098070194,,
-2,8259.707,34.2504588,2.54553659,47.42,529.996,2.567304892,0.164502744,87.18579611,43.33016265,5.165743841,,
-2,4118.222,35.38948438,1.228334401,40.017,274.949,5.332855666,0.158102489,43.47012111,43.95480918,5.274050462,,
-2,2337.004,36.6360581,0.673335966,18.085,146.325,9.355616886,0.168586199,24.66837556,43.64817942,5.287456979,,
-2,7270.473,37.22318786,2.061722439,28.099,431.594,3.180666074,0.177814987,76.74388167,45.49879401,5.364903975,,
-2,11018.958,35.84660244,3.244693093,37.046,658.928,2.001200463,0.176515831,116.3112233,43.31311766,5.373939502,,
-2,11527.919,34.82035624,3.494610699,43.716,705.041,2.0738246,0.172590799,121.6835894,46.51970659,5.424591849,,
-2,14648.386,33.82318958,4.571474605,50.197,924.893,1.398617989,0.167178098,154.6218522,43.68362109,4.950526047,,
-2,10719.089,34.57879604,3.272119114,45.286,658.889,1.875639,0.171722307,113.1459394,44.13800714,4.808122306,,
-2,11827.91,34.25215126,3.645031232,47.409,736.39,1.881178315,0.169543531,124.8501611,43.92771821,5.346633635,,
-2,7193.519,34.95529146,2.172248786,42.839,438.303,2.9074417,0.173239949,75.93158944,44.33850715,4.979118236,,
-2,5072.326,35.30932332,1.516347918,40.538,309.407,4.43579957,0.173044627,53.54121889,44.69036757,5.314302133,,
-2,1229.39,37.12010166,0.349592104,28.769,69.579,17.77443695,0.186505906,12.97689444,44.28298389,5.208704831,,
-2,214.288,36.11416498,0.062632734,14.693,11.355,104.3597101,0.199201135,2.261928889,44.90792564,5.25640496,,
-2,1549.87,36.9891668,0.442284601,20.38,84.274,14.97150794,0.194125577,16.35973889,44.69081329,5.480543823,,
-2,1908.126,37.33642882,0.539455182,22.637,104.843,11.67097989,0.19210944,20.14133,44.45523933,5.287769474,,
-2,2724.233,37.65738078,0.76361638,25.277,151.543,7.963751985,0.189753356,28.75579278,44.75372278,5.116982177,,
-2,5281.414,36.95639462,1.508487488,29.833,300.294,4.221589041,0.185645597,55.74825889,44.09061391,5.337785481,,
-2,6590.216,36.40249862,1.910950999,33.433,381.355,3.457205378,0.182411116,69.56339111,45.1710247,5.324097283,,
-2,7638.019,35.94184178,2.243166457,36.427,448.922,2.82877057,0.179593635,80.62353389,43.56968679,5.234498953,,
-2,7426.451,35.79090512,2.190230056,37.408,440.323,3.123028376,0.17802912,78.39031611,45.27257383,5.407582581,,
-2,7873.905,35.22377716,2.359583451,41.094,488.429,2.683781547,0.170164838,83.11344167,45.42134546,4.910869962,,
-2,3730.306,36.06646838,1.091746822,35.617,241.761,5.493878055,0.162869331,39.37545222,43.94452798,4.922659153,,
-2,2467.436,36.42927026,0.7149514,16.741,156.669,8.616131675,0.166243212,26.04515778,43.44149049,5.165764489,,
-2,6964.758,36.95654848,1.989279114,29.832,417.479,2.927965068,0.176097217,73.51689,43.09413683,4.994992398,,
-2,10554.236,35.29932242,3.156032944,40.603,642.917,2.047823191,0.173281815,111.4058244,44.51080553,5.125484211,,
-2,12914.005,33.98104994,4.011485739,49.171,813.463,1.763330421,0.167573076,136.3144972,44.13495648,5.446193197,,
-2,14475.111,33.98305012,4.496148456,49.158,909.057,1.540173355,0.168078391,152.7928383,44.09706159,5.336579128,,
-2,14604.705,33.73718184,4.569462136,50.756,924.725,1.615020789,0.16670986,154.160775,44.99935517,5.532809428,,
-2,13791.856,34.22384102,4.253780344,47.593,860.197,1.637938597,0.169241118,145.5807022,44.3788957,5.373100149,,
-2,11714.236,34.87789988,3.545232635,43.342,719.485,1.951389912,0.171859412,123.6502689,44.81035674,5.384690168,,
-2,8333.008,35.53380506,2.475376018,39.079,512.791,2.666596685,0.171530953,87.95952889,45.03436403,5.208302442,,
-2,4073.678,36.67083046,1.172592328,31.689,261.524,5.59659397,0.164420606,42.99993444,45.56565073,5.281460266,,
-2,2564.965,36.47312036,0.742317364,17.026,165.271,8.611504508,0.163819609,27.07463056,45.0814135,5.1718277,,
-2,7145.321,37.05163396,2.035614215,29.214,428.206,3.097326327,0.176136796,75.42283278,45.21917791,5.16615154,,
-2,10805.634,35.3782526,3.223999537,40.09,656.979,2.057203397,0.173612048,114.05947,44.06907504,5.324448696,,
-2,12684.661,33.20636484,4.032168066,54.206,821.162,1.771486138,0.163053872,133.8936439,44.67216442,5.309586791,,
-2,13804.354,32.36075028,4.502757949,59.702,918.368,1.587306047,0.158664746,145.7126256,44.68253401,5.176307404,,
-2,14416.055,33.02280986,4.60801095,55.399,936.109,1.595132561,0.162555289,152.1694694,43.08426427,5.633854486,,
-2,13519.971,33.27852518,4.288375288,53.737,871.538,1.582963078,0.163745935,142.710805,43.57260584,5.184586297,,
-2,11473.568,33.91335154,3.57115646,49.611,728.541,1.860936148,0.166236196,121.1098844,43.97182152,5.125504335,,
-2,8381.171,35.02529776,2.525829094,42.384,525.231,2.55415118,0.168436204,88.46791611,43.65832596,5.175654983,,
-2,4096.382,36.02107968,1.200396772,35.912,270.444,5.519585519,0.159883702,43.23958778,45.14075887,5.287119856,,
-2,2541.841,36.47281264,0.735631336,17.024,165.243,8.744083876,0.16237023,26.83054389,43.86610964,5.348286596,,
-2,7213.3,37.18964638,2.047354474,28.317,431.101,2.913387176,0.176618446,76.14038889,43.78168749,5.066648758,,
-2,6843.172,36.58313026,1.974502502,32.259,397.177,3.099940618,0.181867234,72.23348222,44.78617066,4.999746623,,
-2,11044.853,35.07222506,3.324127832,42.079,670.008,2.002320867,0.174004727,116.5845594,44.0691279,5.297125385,,
